,Unnamed: 0,fcfp_binary,fcfp_prob,ecfp_binary,ecfp_prob,p2gob_binary,p2gob_prob,secfp_binary,secfp_prob,feat_binary,feat_prob,p2map_binary,p2map_prob,mor_binary,mor_prob,pat_binary,pat_prob,tor_binary,tor_prob,lay_binary,lay_prob,sum_binary,sum_prob,SMILES,ID
729,729,0.0,0.0018335584,0.0,0.004523254,0.0,0.007012843,0.0,0.007823683,0.0,0.030735437,0.0,0.0012322475,0.0,0.009906011,0.0,0.033679906,0.0,0.038345147,0.0,0.016906986,0.0,0.15199907,Cc1ccc2nc(O)c(cc2c1)c3noc(CCC(=O)Nc4cccnc4)n3,D420-5246
730,730,0.0,0.0016159252,0.0,0.0045878235,0.0,0.0016435207,0.0,0.010570776,0.0,0.0062557883,0.0,0.0012008842,0.0,0.0037766527,0.0,0.046532657,0.0,0.010251996,0.0,0.019231256,0.0,0.10566728,Cc1ccc2nc(O)c(cc2c1)c3noc(CCC(=O)Nc4ncccc4C)n3,D420-5286
731,731,0.0,0.0014952922,0.0,0.002417795,0.0,0.0008863448,0.0,0.0032966607,0.0,0.052060746,0.0,0.0010970419,0.0,0.0024852573,0.0,0.043291513,0.0,0.0050403457,0.0,0.027358323,0.0,0.13942932,Cc1cccc(NC(=O)CCc2onc(n2)c3cc4ccccc4nc3O)c1C,D420-5378
732,732,0.0,0.0016564198,0.0,0.005796343,0.0,0.00016944045,0.0,0.0074071717,0.0,0.0025570856,0.0,0.0023818647,0.0,0.0030325062,0.0,0.020752858,0.0,0.008522834,0.0,0.0048516933,0.0,0.05712822,Cc1ccc2cc(c(O)nc2c1)c3noc(CCCC(=O)NCc4ccccc4Cl)n3,D420-6204
733,733,0.0,0.0010044063,0.0,0.0035081843,0.0,0.000971155,0.0,0.0045580724,0.0,0.07603673,0.0,0.035058934,0.0,0.0057472317,0.0,0.09847547,0.0,0.005853187,0.0,0.0018297704,0.0,0.23304315,Cc1ccc2nc(O)c(cc2c1)c3noc(CCCC(=O)NCc4occc4)n3,D420-6389
734,734,0.0,0.009763704,0.0,0.038893737,0.0,0.006802095,0.0,0.022995582,0.0,0.011339907,0.0,0.0049197036,0.0,0.03660185,0.0,0.12144267,0.0,0.018979704,0.0,0.119319655,0.0,0.3910586,Cc1c(C(N2CCOCC2)=O)nnn1c1ccc2c(c1)c(c1ccc(cc1)[Cl])on2,D443-1998
735,735,0.0,0.0005539063,0.0,0.00028334607,0.0,0.032882325,0.0,0.0029069788,0.0,0.00084754627,0.0,0.0071211196,0.0,0.00083355303,0.0,0.01171018,0.0,0.0022416022,0.0,0.0033853964,0.0,0.06276595,Cc1nc2nc(nn2c(C)c1CC(=O)N(CCO)Cc3ccccc3)c4ccc(cc4)C(C)(C)C,D458-0402
736,736,0.0,0.010632521,0.0,0.008370423,0.0,0.0019851525,0.0,0.043545038,0.0,0.005078617,0.0,0.0074117966,0.0,0.004754949,0.0,0.027312934,0.0,0.019546848,0.0,0.0013577904,0.0,0.12999608,CC(C)N1CCn2c3ccc(cc3nc2C1)NS(C)(=O)=O,D466-0401
737,737,0.0,0.0018083962,0.0,0.0015777898,0.0,0.0002831136,0.0,0.016518923,0.0,0.006127302,0.0,0.00021777023,0.0,0.006680172,1.0,0.52361315,0.0,0.0029148832,0.0,0.022260208,1.0,0.5820017,Cc1cccc(c1)c2nc3c4c(C)c(C)n(Cc5cccnc5)c4ncn3n2,D472-0003
738,738,0.0,0.014690728,0.0,0.024354208,0.0,0.00041237118,0.0,0.0076707327,0.0,0.007092886,0.0,0.001959425,0.0,0.0030709298,0.0,0.024379678,0.0,0.010080037,0.0,4.0731844e-05,0.0,0.09375173,CCCNC(=O)CCC1=C(C)Nc2nc(NCc3ccc(Cl)cc3)nn2C1=O,D481-0054
739,739,0.0,0.007139795,0.0,0.0048040194,0.0,0.00034270893,0.0,0.0044144387,0.0,0.0013807726,0.0,0.00072474725,0.0,0.0035777623,0.0,0.06267983,0.0,0.0012582215,0.0,2.7688766e-05,0.0,0.08634998,CC1=C(CCC(=O)NCc2ccccc2)C(=O)n3nc(NCc4ccc(C)cc4)nc3N1,D481-0129
740,740,0.0,0.0019846484,0.0,0.001007845,0.0,0.00010344524,0.0,0.0019507752,0.0,0.0046482533,0.0,0.00165034,0.0,0.0017500287,0.0,0.05909801,0.0,0.0011758601,0.0,1.2712281e-05,0.0,0.073381916,CC1=C(CCC(=O)Nc2ccccc2Cl)C(=O)n3nc(NCc4cccs4)nc3N1,D481-0178
741,741,0.0,0.002196735,0.0,0.0010087432,0.0,9.842661e-05,0.0,0.014313122,0.0,0.009326282,0.0,8.6915294e-05,0.0,0.0033537957,0.0,0.009966537,0.0,0.0006286164,0.0,1.1252189e-06,0.0,0.040980298,Nc1nc(nn1C(=O)c2ccc(Cl)cc2Cl)c3ccccc3Cl,D481-2144
742,742,0.0,0.00992257,0.0,0.0024190557,0.0,0.00090200605,0.0,0.03187056,0.0,0.030920824,0.0,0.00013103483,0.0,0.004395186,0.0,0.032864325,0.0,0.0016788844,0.0,2.5172624e-06,0.0,0.11510696,Cc1ccc(cc1C)c2nc(N)n(n2)C(=O)C(c3ccccc3)c4ccccc4,D481-2247
743,743,0.0,0.062283173,0.0,0.03916118,0.0,0.008452799,0.0,0.21895237,0.0,0.013705847,0.0,0.039065845,0.0,0.15411764,0.0,0.08954447,0.0,0.10138138,0.0,0.21273355,0.0,0.9393982,CC(C)CC(=O)Nc1nc(cs1)c2ccc3OCC(=O)N(CC=C)c3c2,D487-0099
744,744,0.0,0.0023611754,0.0,0.0030238614,0.0,7.944305e-05,0.0,0.04018034,0.0,0.01050698,0.0,0.01594579,0.0,0.007787794,0.0,0.097444355,0.0,0.042804256,0.0,0.0010542872,0.0,0.22118829,CC(C)c1cc(Nc2ccc(O)cc2)n3nc(nc3n1)c4cccnc4,D494-0334
745,745,0.0,0.015025104,0.0,0.012401688,0.0,0.021113608,0.0,0.012681374,0.0,0.016992405,0.0,0.00800569,0.0,0.071726106,0.0,0.05035447,0.0,0.004014539,0.0,0.00019864748,0.0,0.21251364,O=C(CSc1nnc[nH]1)Nc2ccc(cc2)C(=O)N3CCN(CC3)c4ccccc4,D513-0277
746,746,0.0,0.00036812978,0.0,0.00047065213,0.0,0.00010465531,0.0,0.03793924,0.0,0.001359753,0.0,0.022860946,0.0,0.0026256728,0.0,0.21155666,0.0,0.027967148,0.0,0.0008116343,0.0,0.3060645,Cc1cc(Nc2cccc(c2)C(=O)NCc3cccnc3)n4nc(nc4n1)c5cccnc5,D515-0745
747,747,0.0,0.00023981305,0.0,0.00032861464,0.0,4.475608e-05,0.0,0.013125013,0.0,0.005726224,0.0,0.018105904,0.0,0.0030493708,1.0,0.6843052,0.0,0.007951799,0.0,0.00053926895,1.0,0.7334159,Cc1cc(Nc2cccc(c2)C(=O)NCc3occc3)n4nc(nc4n1)c5cccnc5,D515-0767
748,748,0.0,0.002025056,0.0,0.0024170189,0.0,0.057821598,0.0,0.010813696,0.0,0.0013323752,0.0,0.0006763646,0.0,0.0018562721,0.0,0.012383784,0.0,0.0024552834,0.0,8.320481e-05,0.0,0.09186465,Cc1ccc(cc1[Cl])NC(Nc1ccc(cc1)Nc1cc(C)nc(n1)N1CCCC1)=O,D577-0028
749,749,0.0,0.0039246534,0.0,0.004716656,0.0,0.0058463314,0.0,0.013065373,0.0,0.00075482985,0.0,0.022107007,0.0,0.0070764357,0.0,0.02036845,0.0,0.0013963156,0.0,0.0032052086,0.0,0.08246125,Cc1cc(Nc2ccc(NC(=O)Nc3ccc4OCOc4c3)cc2)nc(n1)N5CCOCC5,D577-0228
750,750,0.0,0.0011267745,0.0,0.0007761064,0.0,0.0024760752,0.0,0.0141679365,0.0,0.005780476,1.0,0.5326799,0.0,0.007864945,0.0,0.48457605,0.0,0.058186103,0.0,0.015262841,1.0,1.1228971,Cc1cccc(Nc2c(nc3cnccn23)c4cccc(O)c4)c1C,D600-0212
751,751,0.0,0.005759479,0.0,0.0051820716,0.0,0.0016859997,0.0,0.029755509,0.0,0.0028248825,0.0,0.0052639265,0.0,0.019852338,0.0,0.0017307454,0.0,0.001828864,0.0,0.00086145604,0.0,0.07474528,C(c1ccccc1)NS(C1=CN=C(NC1=O)O)(=O)=O,D668-0020
752,752,0.0,0.0013974957,0.0,0.0019162311,0.0,0.0006066915,0.0,0.033188675,0.0,0.0020057324,0.0,0.0007503095,0.0,0.009135561,0.0,0.0018616742,0.0,0.001858671,0.0,0.00017475696,0.0,0.052895803,Cc1cccc(NS(=O)(=O)C2=CN=C(O)NC2=O)c1,D668-0037
753,753,0.0,0.00986034,0.0,0.0065996344,0.0,0.00014680947,0.0,0.017310861,0.0,0.0031432032,0.0,0.00036364605,0.0,0.029562054,0.0,0.021754814,0.0,0.014423919,0.0,0.00093309063,0.0,0.10409837,CC(C)Oc1ccc(cc1)c2oc(C)c(CSc3ncnc4[nH]cnc34)n2,D691-0079
754,754,0.0,0.03889877,0.0,0.013338425,0.0,0.00087226694,0.0,0.009454935,0.0,0.003403427,0.0,0.0005168911,0.0,0.042833693,0.0,0.023666896,0.0,0.015753588,0.0,0.015569572,0.0,0.16430844,CCCCOc1cc(O)c(cc1CC)c2n[nH]cc2c3nc(C)cs3,D715-0922
755,755,0.0,0.25241756,1.0,0.5141725,0.0,3.6648416e-05,0.0,0.03203037,0.0,0.0088815885,0.0,0.0035192838,0.0,0.024040421,0.0,0.12899691,0.0,0.015344674,0.0,0.00058003014,1.0,0.9800199,Brc1ccc(cc1)c2ccnc3N=C(NC(=O)c23)N4CCc5ccccc5C4,D718-0588
756,756,0.0,0.01143909,0.0,0.016952476,0.0,6.589637e-05,0.0,0.030491257,0.0,0.014653958,0.0,0.006999698,0.0,0.023057953,0.0,0.030996926,0.0,0.0044964585,0.0,0.0027592338,0.0,0.14191295,O=C1NC(=Nc2nccc(c3ccncc3)c12)N4CCCCC4,D718-0808
757,757,0.0,0.1187505,0.0,0.16089594,0.0,0.00013324739,0.0,0.05063496,0.0,0.011691244,0.0,0.042232644,0.0,0.2895251,0.0,0.020182148,0.0,0.016139584,0.0,0.002474331,0.0,0.71265966,Fc1ccc(cc1)c2ccnc3N=C(NC(=O)c23)N4CCOCC4,D718-0810
758,758,0.0,0.035636574,0.0,0.055711415,0.0,0.0001469826,0.0,0.047003116,0.0,0.017318634,0.0,0.009188688,0.0,0.08663657,0.0,0.01491528,0.0,0.016506417,0.0,0.0020617952,0.0,0.28512546,Clc1ccc(cc1)c2ccnc3N=C(NC(=O)c23)N4CCCC4,D718-0907
759,759,0.0,0.0701568,0.0,0.121608995,0.0,0.00014134357,0.0,0.028285278,0.0,0.0046125175,0.0,0.008924952,0.0,0.2595128,0.0,0.050723232,0.0,0.030599056,0.0,0.0015042294,0.0,0.57606924,CC1CCN(CC1)C2=Nc3nccc(c4ccc(Br)cc4)c3C(=O)N2,D718-0988
760,760,0.0,0.00078827626,0.0,0.0033979602,0.0,8.384798e-06,0.0,0.0021680936,0.0,0.004700828,0.0,0.00028778543,0.0,0.0058650407,0.0,0.014210585,0.0,0.000553332,0.0,0.000340914,0.0,0.032321196,CCOc1ccccc1NC(=O)CC2C(=O)Nc3nc(nn23)c4ccc(Cl)cc4,D718-1727
761,761,0.0,0.00143402,0.0,0.0133435475,0.0,0.0019826791,0.0,0.001314034,0.0,0.009735621,0.0,0.02258637,0.0,0.0215228,0.0,0.022144547,0.0,0.0014362378,0.0,0.000465479,0.0,0.09596534,COc1ccc(cc1)c2nc3NC(=O)C(CC(=O)Nc4ccc(NC(=O)C)cc4)n3n2,D718-1746
762,762,0.0,0.009173684,0.0,0.007299122,0.0,0.0038427103,0.0,0.009614535,0.0,0.003579149,0.0,0.0033385882,0.0,0.020480188,0.0,0.090918235,0.0,0.004398676,0.0,0.00010679039,0.0,0.15275167,C1CCC(CC1)(CC(NCCc1nc(c2ccncc2)no1)=O)N1Cc2ccccc2C1=O,D750-0230
763,763,0.0,0.0025944253,0.0,0.0011624707,0.0,0.0001375262,0.0,0.00980469,0.0,0.0035704193,0.0,0.19675913,0.0,0.017353874,0.0,0.13341437,0.0,0.0033584526,0.0,0.45079952,0.0,0.81895494,C1C[C@@H](CC[C@H]1CN1Cc2ccccc2C1=O)C(N1CCN(CC1)CC1NC(c2ccccc2N=1)=O)=O,D757-0271
764,764,0.0,0.010160242,0.0,0.042059716,0.0,0.0064074704,0.0,0.033492923,0.0,0.0372987,0.0,0.11500947,0.0,0.34856802,0.0,0.2478888,0.0,0.06583229,1.0,0.66319823,1.0,1.5699159,Cc1ccc2OC3=C(Cc2c1)C(=O)NC(=N3)c4cccc(O)c4,E139-0183
765,765,0.0,0.02831953,0.0,0.16260569,0.0,0.011577895,0.0,0.036193203,0.0,0.09694082,0.0,0.059568103,0.0,0.19442786,0.0,0.40008637,0.0,0.070349686,1.0,0.5660353,1.0,1.6261045,Oc1cccc(c1)C2=NC3=C(Cc4c(O3)ccc5ccccc45)C(=O)N2,E139-0282
766,766,0.0,0.07140269,0.0,0.08837271,0.0,0.00069534924,0.0,0.035133883,0.0,0.0057030614,0.0,0.0013297603,0.0,0.018663863,0.0,0.06046234,0.0,0.016265424,0.0,0.15944208,0.0,0.4574712,Cc1ccc(cc1C)N2C(=O)NC=C(C(=O)N3CCc4ccccc34)C2=O,E200-0347
767,767,0.0,0.0032508592,0.0,0.007389279,0.0,8.3492996e-05,0.0,0.014009844,0.0,0.035452563,0.0,0.00012419042,0.0,0.00874089,0.0,0.12972519,0.0,0.0006983832,0.0,2.7557893e-05,0.0,0.19950224,CCn1c2ccccc2c3nnc(NCCCN4CCN(CC4)c5ccc(F)cc5)nc13,E205-0121
768,768,0.0,0.0045684697,0.0,0.0038444719,0.0,0.0023916478,0.0,0.033047345,0.0,0.007922987,0.0,0.00017252643,0.0,0.007002294,0.0,0.06526482,0.0,0.050904173,0.0,0.0012909255,0.0,0.17640966,OC(=O)c1ccc(cc1)c2cc(C(=O)O)c3c([nH]nc3n2)c4ccc(Br)cc4,E455-0277
769,769,0.0,0.003326243,0.0,0.002413554,0.0,0.17376761,0.0,0.014221089,0.0,0.0021659522,0.0,0.00041808072,0.0,0.0023406807,0.0,0.034162138,0.0,0.032898698,0.0,0.0011677141,0.0,0.26688176,CCOc1cc(ccc1O)c2cc(C(=O)O)c3c([nH]nc3n2)c4ccc(Br)cc4,E455-0442
770,770,0.0,0.000576682,0.0,0.0017234426,0.0,0.0024910835,0.0,0.06335821,0.0,0.0021409944,0.0,0.00029164882,0.0,0.0049997326,0.0,0.074245565,0.0,0.0025866684,0.0,0.00038125084,0.0,0.15279527,CCc1ccc(cc1)c2[nH]nc3nc(cc(C(=O)O)c23)c4ccccc4F,E455-0462
771,771,0.0,0.000615695,0.0,0.0010123095,0.0,0.0020201702,0.0,0.06956128,0.0,0.0028539756,0.0,0.0009536372,0.0,0.0014386283,0.0,0.04339529,0.0,0.014640943,0.0,0.00034881,0.0,0.13684073,CCc1ccc(cc1)c2[nH]nc3nc(cc(C(=O)O)c23)c4ccc(OC(F)F)cc4,E455-0487
772,772,0.0,0.10201268,0.0,0.09064594,0.0,0.02193779,0.0,0.43096334,0.0,0.47451666,0.0,0.0007208052,0.0,0.050955113,0.0,0.12287042,0.0,0.121101454,1.0,0.6652227,1.0,2.080947,O=C2N1CCCCC1=NC3=CC(=CC=C23)C(=O)NCCN4CCN(C)CC4,E475-0278
773,773,0.0,0.005581095,0.0,0.03234873,0.0,0.018274564,0.0,0.0725519,0.0,0.029709984,0.0,0.0054609496,0.0,0.23708057,0.0,0.19613387,0.0,0.06038767,0.0,0.018754302,0.0,0.6762836,Cc1ccc(cc1)c2nnn3c2NC(=O)c4ccc(cc34)C(=O)NCc5cccnc5,E543-0252
774,774,0.0,0.01194696,0.0,0.009920339,0.0,0.04182949,0.0,0.023031376,0.0,0.011477292,0.0,0.0013260593,0.0,0.019043488,0.0,0.012192522,0.0,0.011347328,0.0,0.00012628996,0.0,0.14224114,Fc1ccc(NS(=O)(=O)c2ccc3[nH]c4CCCCc4c3c2)cc1,E667-0262
775,775,0.0,0.002147146,0.0,0.00087393407,0.0,0.06510117,0.0,0.0050768373,0.0,0.008327727,0.0,0.00048128024,0.0,0.004869553,0.0,0.007589956,0.0,0.002747816,0.0,1.5150748e-05,0.0,0.09723057,Fc1ccc(NS(=O)(=O)c2ccc3[nH]c4CCCCc4c3c2)cc1Cl,E667-0345
776,776,0.0,0.0008771393,0.0,0.0021436864,0.0,0.0016197846,0.0,0.02219404,0.0,0.007874255,0.0,0.0027857036,0.0,0.0059571206,0.0,0.0062403283,0.0,0.0015943473,0.0,3.089042e-05,0.0,0.051317293,O=[S](=O)(NC=1C=C(C=NC=1)C(=O)NC=2C=CC(=CC=2)CC)C4=CC=3OCCOC=3C=C4,E681-0397
777,777,0.0,0.0014514254,0.0,0.0005197561,0.0,0.0024029077,0.0,0.0014544331,0.0,0.00036113325,0.0,0.014869034,0.0,0.002333014,0.0,0.08210232,0.0,0.0007747949,0.0,0.00040067793,0.0,0.10666949,COc1ccc(CC(=O)N2CCN(CC2)C(=O)c3cc(n[nH]3)c4ccccc4)cc1OC,E687-0432
778,778,0.0,0.011073312,0.0,0.023806548,0.0,0.0020499534,0.0,0.04256545,0.0,0.014405722,0.0,0.10152277,0.0,0.008379294,0.0,0.16566597,0.0,0.012426293,0.0,0.028166087,0.0,0.4100614,O=C(/C1=C/C(=NN1)C2=C/C=C(/[Cl])C=C2)N3CCN(CC3)C(=O)C=4[S]C=CC=4,E687-0563
779,779,0.0,0.0036051648,0.0,0.0005681548,0.0,0.016148234,0.0,0.029160948,0.0,0.005825684,0.0,0.05157277,0.0,0.004681756,0.0,0.22000471,0.0,0.012706647,0.0,0.03642639,0.0,0.38070044,C1CN(CCN1C(c1cccc(c1)n1cnc2cccnc12)=O)c1ccccc1,E760-4957
780,780,0.0,0.0007047648,0.0,0.00015553545,0.0,0.0065229665,0.0,0.02670941,0.0,0.0021345885,0.0,0.057648174,0.0,0.0003737429,0.0,0.31027558,0.0,0.0020576892,0.0,0.059830636,0.0,0.4664131,O=C(N1CCN(CC1)C2([H])CCCCC2)C3=CC(=CC=C3)N4C=NC5=CC=CN=C45,E760-4964
781,781,0.0,0.00091200485,0.0,0.00037079005,0.0,0.016991466,0.0,0.017922724,0.0,0.00056292774,0.0,0.03984636,0.0,0.0023337202,0.0,0.20570588,0.0,0.01590902,0.0,0.17608601,0.0,0.4766409,Cc1ccc(C)c(c1)N1CCN(CC1)C(c1cccc(c1)n1cnc2cccnc12)=O,E760-4966
782,782,0.0,0.0062213433,0.0,0.0052202344,0.0,0.016290873,0.0,0.089467525,0.0,0.00404733,0.0,0.0077433703,0.0,0.0031246669,0.0,0.21391428,0.0,0.019744182,0.0,0.022517767,0.0,0.38829157,Cc1nc2cccnc2n1c1cccc(c1)C(N1CCN(CC1)c1ccc(cc1)[Cl])=O,E760-5278
783,783,0.0,0.0031703427,0.0,0.0030596296,0.0,0.0022392531,0.0,0.054608196,0.0,0.13962403,0.0,0.0010402758,0.0,0.0049814535,0.0,0.43801734,0.0,0.014406221,0.0,0.012087663,0.0,0.6732344,Cc1nc2cccnc2n1c3cccc(c3)C(=O)NCc4occc4,E760-5297
784,784,0.0,0.0011151284,0.0,0.00042654527,0.0,0.0051013036,0.0,0.07231126,0.0,0.0029776352,0.0,0.012504698,0.0,0.00042458667,0.0,0.4034901,0.0,0.0018439468,0.0,0.048138227,0.0,0.5483334,Cc1nc2cccnc2n1c1cccc(c1)C(N1CCN(CC1)C1CCCCC1)=O,E760-5315
785,785,0.0,0.0057321233,0.0,0.008927083,0.0,0.0059388163,0.0,0.34764907,0.0,0.09056268,0.0,0.00083522714,0.0,0.016833656,0.0,0.31632456,0.0,0.020279841,0.0,0.044397287,0.0,0.85748035,O=C(NCCCN1CCN(CC1)CC)C2=CC(=CC=C2)N3C(C)=NC4=CC=CN=C34,E760-5483
786,786,0.0,0.0019071609,0.0,0.0022691537,0.0,0.0154878395,0.0,0.00038536056,0.0,0.00015255593,0.0,0.10483774,0.0,0.00081034517,0.0,0.034016028,0.0,0.010682628,0.0,0.020051489,0.0,0.1906003,O=C(CCC(=O)NCC=1C=CC(=CC=1OC)OC)N2CC=C(CC2)C3=CNC4=CC=CC=C34,E770-0288
787,787,0.0,0.0030149245,0.0,0.0006405168,0.0,0.0011865386,0.0,0.024475627,0.0,0.0046522035,0.0,0.0035123974,0.0,0.006844693,0.0,0.20094399,0.0,0.013195565,0.0,0.009233954,0.0,0.2677004,C(C(c1ccc(cc1)F)N1Cc2ccccc2C1=O)C(NCc1ccccn1)=O,E787-0142
788,788,0.0,0.0007044166,0.0,0.00024119484,0.0,0.0004717896,0.0,0.0014901749,0.0,0.00076155213,0.0,0.0051367125,0.0,0.0018170541,0.0,0.1542779,0.0,0.004438434,0.0,0.012011982,0.0,0.1813512,CCOc1ccc(cc1OC)C(CC(Nc1cccnc1)=O)N1Cc2ccccc2C1=O,E787-0701
789,789,0.0,0.00094774045,0.0,0.0015357514,0.0,0.006901835,0.0,0.008671576,0.0,0.11211963,0.0,0.00160907,0.0,0.0029371886,0.0,0.20302916,0.0,0.0006498483,0.0,0.00052708015,0.0,0.33892885,COc1ccccc1NC2=NN3C(=Nc4cc(ccc4C3=O)C(=O)NCc5occc5)S2,E796-0157
790,790,0.0,0.012097254,0.0,0.023932032,0.0,0.005694269,0.0,0.017363556,0.0,0.07575004,0.0,0.0069738054,0.0,0.017456522,0.0,0.036594022,0.0,0.020017873,0.0,0.002436904,0.0,0.21831627,O=C(NCC/C1=C/C=CC=C1)C2=CC(=NN2)C3=C/C=C(/[Br])C=C3,E822-0089
791,791,0.0,0.027359108,0.0,0.025477173,0.0,0.02770123,0.0,0.12917,0.0,0.20990323,0.0,0.058267847,0.0,0.04219646,0.0,0.044179767,0.0,0.01987439,0.0,0.054854177,0.0,0.6389833,C(CNC(c1ccc(CN2C(CCn3c2ccn3)=O)cc1)=O)CN1CCN(CC1)Cc1ccccc1,E856-0193
792,792,0.0,0.0031427667,0.0,0.0031283617,0.0,0.00012209853,0.0,0.011055963,0.0,0.00103863,0.0,0.00010202291,0.0,0.006641589,0.0,0.08759763,0.0,0.01025718,0.0,0.010631794,0.0,0.13371803,Oc1cccc(Nc2nc3ccc(cc3n4cnnc24)C(=O)c5ccccc5)c1,E869-0047
793,793,0.0,0.0027938287,0.0,0.01999382,0.0,2.2089003e-05,0.0,0.0047376254,0.0,0.010610168,0.0,0.0019671237,0.0,0.0026417188,0.0,0.044346254,0.0,0.0017655453,0.0,0.00012518668,0.0,0.089003354,Cc1nnc2c3ccccc3nc(Nc4ccc5OCOc5c4)n12,E881-0008
794,794,0.0,0.0046199607,0.0,0.028296309,0.0,0.0009955007,0.0,0.007401249,0.0,0.001082711,0.0,1.4871956e-05,0.0,0.0035219435,0.0,0.05017957,0.0,0.0027216827,0.0,0.0053691696,0.0,0.10420297,Cc1nnc2c(Nc3ccccc3O)nc4ccc(cc4n12)C(=O)c5ccccc5,E881-0215
795,795,0.0,0.0011619445,0.0,0.00088904006,0.0,0.0001468173,0.0,0.002567969,0.0,0.0010951108,0.0,0.001039457,0.0,0.016269095,0.0,0.05867296,0.0,0.0025727137,0.0,0.00016407773,0.0,0.084579185,O=C2C=1C(=NOC=1N=CN2CCC(=O)NCCC=3C=CC=CC=3OC)C=4/C=C(/[F])C=C([F])C=4,E898-2453
796,796,0.0,0.002242623,0.0,0.0025989297,0.0,1.2647152e-05,0.0,0.042766068,0.0,0.0024020723,0.0,0.00024292903,0.0,0.006140426,0.0,0.016286716,0.0,0.009980425,0.0,6.161257e-05,0.0,0.08273444,CN1CCN(CCCNc2ncnc3onc(c4ccc(F)cc4)c23)CC1,E899-0094
797,797,0.0,0.20152435,1.0,0.5949401,0.0,0.0038522973,0.0,0.390836,1.0,0.9613449,0.0,0.004178695,1.0,0.6058576,0.0,0.39470845,0.0,0.043198176,0.0,0.0039863163,3.0,3.2044268,CN1CCN(CCCNC(=O)c2cc3ccc4cccnc4c3[nH]2)CC1,E950-0094
798,798,0.0,0.004261283,0.0,0.0027744996,0.0,0.0036343462,0.0,0.001379838,0.0,0.018021636,0.0,0.0062159444,0.0,0.009137058,0.0,0.0031481045,0.0,0.0006397697,0.0,0.00019220474,0.0,0.049404684,CC(=C1C(=O)Nc2ccc(cc12)S(=O)(=O)NCCc3ccccc3)C,E966-0519
799,799,0.0,0.0031756323,0.0,0.013013119,0.0,0.0005255875,0.0,0.021622637,0.0,0.0077294083,0.0,0.000872535,0.0,0.010082359,0.0,0.42940295,0.0,0.07184817,0.0,0.0802304,0.0,0.63850284,[O-][N+](=O)c1cccc(c1)c2ccnc3c(cnn23)C(=O)NCc4ccc(F)cc4,F018-1500
800,800,0.0,0.000483757,0.0,0.0025255529,0.0,0.0004501358,0.0,0.0039813924,0.0,0.0005002758,0.0,8.4674706e-05,0.0,0.0013977081,0.0,0.030177854,0.0,0.018900497,0.0,0.0009288812,0.0,0.05943073,O=C(N/C(=N/C2=C/C=1OCCOC=1C=C2)NCC/C3=C/NC4=CC=CC=C34)C=6C=C5OCOC5=CC=6,F036-2089
801,801,0.0,0.002906942,0.0,0.0008415342,0.0,0.001287835,0.0,0.0019991447,0.0,0.004264327,0.0,0.009200835,0.0,0.00912617,0.0,0.0027547267,0.0,0.0005067606,0.0,2.112543e-05,0.0,0.032909404,O=C1Nc2ccc(cc2C1=C3CCCC3)S(=O)(=O)NCc4ccccc4,F059-0996
802,802,0.0,0.003566389,0.0,0.0050016907,0.0,0.00019376716,0.0,0.0026213122,0.0,0.0011568359,0.0,0.011486052,0.0,0.002886868,0.0,0.029168546,0.0,0.01936078,0.0,0.0064487513,0.0,0.08189099,Cc1ccc(cc1[Cl])Nc1c(cnc2ccc(cc12)F)C(N1CCCC1)=O,F080-0918
803,803,0.0,0.00023846849,0.0,0.00033872807,0.0,0.0015537647,0.0,0.0037385484,0.0,0.0012749787,0.0,0.0057444256,0.0,0.0017460126,0.0,0.02692147,0.0,0.085559666,0.0,0.06667574,0.0,0.19379179,COc1ccc(CCNc2ncnc3c2oc4nc5CC(C)(C)OCc5cc34)cc1OC,F081-1363
804,804,0.0,0.0017558639,0.0,0.00383282,0.0,0.0047918274,0.0,0.008030153,0.0,0.021723317,0.0,0.00021747888,0.0,0.0033382245,0.0,0.029556526,0.0,0.003609753,0.0,0.01089846,0.0,0.08775443,CCOc1ccc(c(O)c1)c2n[nH]c(C)c2Oc3cccc(OC)c3,F090-1134
805,805,0.0,0.0012368318,0.0,0.0014550975,0.0,4.510086e-06,0.0,0.016067829,0.0,0.14419153,0.0,0.00028421427,0.0,0.007990909,0.0,0.2552552,0.0,0.0073426673,0.0,0.0009369329,0.0,0.43476573,Cc1c(C(c2c(N)nc(Nc3ccccc3)s2)=O)c2ccccc2[nH]1,F091-0011
806,806,0.0,0.0013415321,0.0,0.016929612,0.0,3.4229924e-05,0.0,0.040309798,0.0,0.009865395,0.0,0.0024175718,0.0,0.011682614,0.0,0.12088525,0.0,0.020829875,0.0,0.00035032918,0.0,0.2246462,CCOc1ccc(Nc2nc(N)c(s2)C(=O)c3c[nH]c4ccccc34)cc1,F091-0031
807,807,0.0,0.0001682199,0.0,0.0016186894,0.0,3.2292424e-05,0.0,0.000715622,0.0,0.0008951145,0.0,0.00026466622,0.0,0.004079479,0.0,0.17204474,0.0,0.0048473403,0.0,0.00019925434,0.0,0.18486542,COc1ccc2[nH]cc(C(=O)c3sc(Nc4ccccc4C)nc3N)c2c1,F091-0097
